"AmberWarningLamp","BatteryLevel","ClassCode","ControllerId","ControllerName","Count","DateTime","DeviceId","DiagnosticCode","DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","DiagnosticUnitOfMeasure","DiagnosticUnitOfMeasureName","DismissDateTime","DismissUserId","EntityStatus","FailureModeCode","FailureModeId","FailureModeName","FaultLampState","FaultState","Geotabld","Latitude","Longitude","MalfunctionLamp","numerictime","numerictime1","OBD2DTC","ProtectWarningLamp","RecordLastChangedUtc","RedStopLamp","Severity","SourceAddress","Speed","StmTime","Temperature"
"False",58.4,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 12:13:29.317","b5",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",40.3172607,-83.5617828,"False",1629375209.317,1629375000,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",1,2021-08-19 12:13:29,69.7973448550329
"False",58.4,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 12:13:29.317","b5",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",40.3164673,-83.5609055,"False",1629375209.317,1629375000,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",44,2021-08-19 12:13:29,73.6657898733392
"False",58.4,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 12:13:29.317","b5",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",40.3172607,-83.5617828,"False",1629375209.317,1629375000,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",1,2021-08-19 12:13:29,74.0377577533945
"False",58.4,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 12:13:29.317","b5",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",40.3172607,-83.5617828,"False",1629375209.317,1629375000,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",0,2021-08-19 12:13:29,68.0641868244857
"False",58.4,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 12:13:29.317","b5",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",40.3177223,-83.5611115,"False",1629375209.317,1629375000,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",0,2021-08-19 12:13:29,70.2941047539935
"False",58.4,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 12:13:29.317","b5",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",40.3172607,-83.5617828,"False",1629375209.317,1629375000,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",0,2021-08-19 12:13:29,79.300891966559
"False",58.4,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 12:13:29.317","b5",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",40.3176956,-83.5610886,"False",1629375209.317,1629375000,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",1,2021-08-19 12:13:29,67.0446670474485
"False",58.4,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 12:13:29.317","b5",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",40.3178482,-83.561142,"False",1629375209.317,1629375000,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",0,2021-08-19 12:13:29,74.4529554015025
"False",58.4,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 12:13:29.317","b5",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",40.3178253,-83.5610352,"False",1629375209.317,1629375000,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",0,2021-08-19 12:13:29,77.0976851135492
"False",58.4,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 12:13:29.317","b5",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",40.3178253,-83.5610657,"False",1629375209.317,1629375000,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",1,2021-08-19 12:13:29,83.6038837442175
